rec_id, rec2_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-6473-org,   rec-5057-org, usa, f, , 19140928, , tylah, booth, sa, bridgewater, 2500, 24, mugglestone place, , 07 41843967, 6080808, 5, NoRole
rec-1609-org,   rec-8199-org, chi, , 27, , , timothy, hark, vic, carlisle river, 5064, 6, harkness street, upstairs flat, 08 81353219, 9854425, 6, NoRole
rec-4679-org,   rec-6666-org, ita, f, 30, 19860826, , shawn, vancini, nsw, brooklyn, 2534, 26, dexter street, , 07 35106714, 4183358, 8, NoRole
rec-119-org,   rec-6282-org, chi, f, , 19260204, , jayde, jo, wa, cambridge gulf, 3073, 26, ina gregory circuit, , 618 44390103, 9111361, 4, NoRole
rec-6418-org,   rec-6498-org, usa, f, 25, 19911012, ms, zachary, maldonado, vic, comet hill, 4850, 65, pieman crescent, d'naleri grove, 8 29807325, 7113588, 5, NoRole
rec-8149-dup-0, rec-4877-org, eng, s, 25, 19911115, ms, peter, sandetson, vic, bulleen, 4218, 2, springvale drive, wilga, 08 11049311, 1771165, 6, NoRole
rec-8810-org,   rec-5621-org, eng, f, 21, 19950315, , jacob, boivin, nsw, lower portland, 2517, 52, bullock circuit, , 02 11187352, 3414017, 1, NoRole
rec-7762-org,   rec-7360-org, jew, f, 41, 19751021, mr, , zeiman, nsw, kyle bay, 6065, 1, eppalock street, berkeley vlge, 612 57887966, 8888552, 3, NoRole
rec-2570-org,   rec-7517-org, usa, f, 34, 19820512, , jeremy, jefferson, wa, ocean beach, 2032, 1, macgregor street, emu park lodge, 08 33737729, 6601799, 8, NoRole
rec-2481-org,   rec-7600-org, afr, f, , 19120920, , christopher, abubakar, wa, piccadilly, , 23, dumas street, henry kendall hostel, 08 34516968, 6001235, 5, NoRole
rec-3331-org,   rec-1235-org, ger, f, 30, 19860330, mr, cooper, kuehne, qld, glen isla, 3149, 41, leichhardt street, espie, 613 69665910, 4931688, 7, NoRole
rec-6246-org,   rec-4445-org, abo, , 33, , , clain, marika, vic, burnside, 4428, 15, cartwright street, allanvale, 618 93171901, 2943093, 7, NoRole
rec-6465-org,   rec-6289-org, sri, f, , 19680313, pfc, robbie, atapattu, nsw, razorback, 4151, 32, halfrey circuit, , , 9126740, 7, NoRole
rec-3508-org,   rec-1890-org, chi, f, , 19801224, , zebediah, auyong, nsw, kotara, 3051, 12, , , 02 83956020, 5915925, 0, NoRole
rec-8666-org,   rec-3732-org, unk, m, 35, 19810205, ms, emiily, streich, wa, wallan, 2482, 12, totterdell street, , 08 83593063, 9301169, 0, NoRole
rec-6813-org,   rec-1674-org, eng, f, , 19930823, ms, tara, hodson, vic, snake valley, 3047, 27, tana place, , 618 49284001, 4179472, 9, NoRole
rec-7722-org,   rec-3437-org, chi, f, 38, 19780924, , benjamin, kei, vic, dadswells bridge, 2097, 14, gatty place, woorinyan, 08 97218523, 2822579, 4, NoRole
rec-2050-org,   rec-3979-org, usa, m, 29, 19870624, mr, olivia, mcdowell, tas, winkleigh, 2747, 26, melrose drive, , 07 86391895, 9871852, 9, NoRole
rec-1267-org,   rec-317-org, ser, , 28, , , rohan, kriez, nsw, mosman, 2750, 83, clive steele avenue, , 2 38924082, 3113235, 1, NoRole
rec-8473-org,   rec-5718-org, usa, f, , 19361004, mr, alana, decker, vic, drummond, 4060, 13, mccormack street, austral farm, 02 85018615, 5946841, 7, NoRole
rec-6462-dup-0, rec-7218-org, unk, c, 29, 19870325, , tynan, abbott, qld, malvern east, 2170, 27, bartels place, , 08 06157442, 6811862, 5, NoRole
rec-959-org,   rec-1095-org, pol, f, 27, 19890207, , stephen, dzwonicki, nsw, little hartley, 4035, 28, backler place, , 02 98043166, 1122561, 6, NoRole
rec-3971-org,   rec-2395-org, ind, f, 30, 19860217, , lucy, muthanna, vic, campbells forest, 2594, 36, molineaux place, , 8 67607595, 5802486, 7, NoRole
rec-2902-org,   rec-7180-org, chi, f, 24, 19920822, , wilson, hua, vic, castlemaine, 3021, 1, , channel, 8 15946968, 7727929, 2, NoRole
rec-7590-org,   rec-8719-org, usa, m, 34, 19820528, mr, sienna, rosa, qld, north tamborine, 6330, 53, mckeown place, , 613 92358091, 7322470, 5, NoRole
rec-7408-org,   rec-3701-org, sri, f, 27, 19890821, ms, jett, madhugala?, tas, bellerive, 4066, 39, boustead circuit, , 04 33196582, 5740531, 9, NoRole
rec-7453-org,   rec-7721-org, rom, f, , 19990616, ms, john, brezeanu, vic, kolora, 2042, 6, whyalla street, manning village, 618 32779288, 7315162, 9, NoRole
rec-3306-org,   rec-8636-org, gre, m, 23, 19931224, ms, mitchell, konsolakis, qld, pallarenda, 2122, 95, greeves street, , 3 38183179, 5295978, 2, NoRole
rec-1007-dup-0, rec-4616-org, ind, , 28, 19880111, ms, emaleen, gidwanni, qlc, kawl kawl, 2077, 12, totterdcll street, , 03 59565856, 5690646, 5, NoRole
rec-3444-org,   rec-434-org, chi, f, 39, 19771216, , brendan, hsiu, , keilor east, 2871, 51, , , 07 69725451, 6700129, 4, NoRole
rec-3078-org,   rec-2781-org, abo, f, 29, 19870303, , karlee, goolagong, qld, kioma, 4118, 26, glyde place, brentwood vlge, 03 63612931, 5667570, 5, NoRole
rec-3586-org,   rec-1502-org, gre, f, 24, 19920207, mr, adele, dimitratos, vic, miners rest, 2190, 2271, southside motor park, , 08 06040434, 5334824, 1, NoRole
rec-8817-org,   rec-7778-org, eng, , 10, 20060704, rev, sophie, mcentire, wa, merilup, 2469, 109, currong street, , 618 76019506, 9914190, 4, NoRole
rec-5968-org,   rec-1668-org, usa, f, 23, , , felicity, mcguire, nsw, gunbower, 5081, 5, rechner place, , 612 34695737, 8082013, 4, NoRole
rec-6569-org,   rec-4117-org, usa, f, , 19650924, , annabelle, emerson, nsw, howlong, 2546, 53, bacchus circuit, carrington retrmnt vlge, 02 51265918, 2853352, 1, NoRole
rec-7866-org,   rec-371-org, ser, , 27, 19890905, , kai, boljkovac, nsw, stuarts point, 6069, 1, mack street, , 2 64461309, 6663656, 5, NoRole
rec-1528-org,   rec-1904-org, usa, m, 30, 19861114, , jake, byrd, qld, kingsford, 2282, , mann place, bowan downs, 03 75309737, 6614572, 3, NoRole
rec-5995-org,   rec-1544-org, usa, f, 34, 19820322, , sam, hartman, qld, woolooga, 5073, 6, shandon place, , 02 25844251, 4253839, 3, NoRole
rec-1083-org,   rec-5236-org, unk, f, 19, 19970215, , morgan, stranger, , yowie bay, 4350, 7, fitzalan street, , 03 29544981, 1356344, 0, NoRole
rec-8280-org,   rec-172-org, eng, f, 21, 19950115, , charli, hackett, vic, mincha, 4111, 239, yarra street, , , 8478912, 8, NoRole
rec-5582-org,   rec-3154-org, usa, f, 38, 19780430, ms, peyton, taylor, qld, coomera, 2120, 31, willyama place, , 613 35898858, 3137847, 8, NoRole
rec-1522-org,   rec-7498-org, ser, f, , 19500208, , benjamin, vidic, sa, woomera, 2024, 31, sonder close, sunforest therapy centre, 617 48921671, 1236375, 1, NoRole
rec-4207-org,   rec-4127-org, eng, f, 21, 19951207, , emiily, simms, , mona vale, 3551, 6, springvale drive, ascot park, 04 01125057, 7978791, 3, NoRole
rec-8069-org,   rec-1820-org, chi, , , 19440318, , jayme, yip, , mcdowall, 2750, 21, miller street, , 02 18811460, 9035052, 7, NoRole
rec-2345-org,   rec-2355-org, eng, f, 25, 19910703, , ellen, elder, wa, mundrabilla, 2680, 19, muir close, , 8 84460522, 3412831, 0, NoRole
rec-6524-org,   rec-6533-org, swe, f, 28, , ms, alexander, newquist, vic, donald, 3084, 32, onkaparinga crescent, , 8 38662797, 4300099, 0, NoRole
rec-1412-org,   rec-4986-org, usa, , 33, 19831225, ms, keely, nunez, , cranbourne, 3113, 5, jindabyne street, , 02 17414431, 3974247, 2, NoRole
rec-892-org,   rec-4841-org, eng, f, , 19951022, , nathan, gardener, nsw, wardell, 2162, 10, , , 612 51721621, 6542799, 2, NoRole
rec-2400-org,   rec-4637-org, eng, , 35, 19811021, ms, kyle, aitken, nsw, yoogali, 6210, 13, jandamarra street, , 612 72367326, 2466152, 9, NoRole
rec-444-org,   rec-484-org, afg, m, 27, 19890422, , luke, sayed, nsw, tweed heads south, 7256, 27, hale crescent, , , 8241172, 6, NoRole
rec-5499-org,   rec-3463-org, wel, f, 34, 19821029, , layla, cneitho, , toowoomba, 2212, 17, ashkanasy crescent, , 08 50766086, 4082155, 2, NoRole
rec-6737-org,   rec-5732-org, nor, f, 36, 19801102, , elki, mork, vic, mona vale, 2203, 189, ashby circuit, , 8 20172290, 2391936, 7, NoRole
rec-6202-org,   rec-780-org, unk, f, 20, 19960709, , olivia, strahn, , yarraman, 3075, 63, antill street, , 08 59086416, 8311126, 3, NoRole
rec-3761-org,   rec-2620-org, abo, f, 25, 19910330, , marcus, goolagong, vic, highgate, 2263, 5, crowder circuit, , , 5478804, 3, NoRole
rec-520-org,   rec-6971-org, ind, f, 32, 19841205, , luke, ramsundar, nsw, croudace bay, 2071, 7, , , 07 51882539, 2536812, 3, NoRole
rec-4663-org,   rec-3334-org, eng, f, 33, 19830308, pfc, amy, fairclough, sa, leigh creek, 3337, 3, symers street, , 617 50688078, 3300926, 5, NoRole
rec-6437-org,   rec-2880-org, usa, m, 10, 20061231, ms, bailley, nichols, vic, toolong, 4301, 43, blythe close, kokoda hostel, 8 01463763, 2131870, 9, NoRole
rec-2106-org,   rec-2122-org, usa, m, 26, , mr, andie, delgado, , bundaberg, 2075, 21, mckinlay street, , 08 29409549, 6017473, 0, NoRole
rec-7318-org,   rec-7124-org, eng, f, 10, 20060413, , jye, georgeson, vic, gellibrand, 2177, 47, barr-smith avenue, , 618 09100721, 8605617, 1, NoRole
rec-6735-org,   rec-7590-org, afr, f, 40, 19760726, pfc, madeline, touray, nsw, erigolia, 3108, 195, tantangara street, , 2 13577452, 7249954, 6, NoRole
rec-3241-org,   rec-2425-org, eng, f, 35, 19811029, col, jordan, hume, wa, macleod, 3102, 105, haswell place, hse 13, 08 52291052, 1646625, 1, NoRole
rec-8529-org,   rec-4062-org, usa, f, 32, 19840810, , ainsley, zamora, nsw, holmesville, 6225, 242, truganini place, , 612 45327998, 7891144, 5, NoRole
rec-1366-org,   rec-1737-org, eng, f, , 19861226, , liam, ethanson, act, harman, 4207, 5, newman morris circuit, , 02 45978698, 2490685, 0, NoRole
rec-2490-org,   rec-1900-org, eng, f, 33, 19831112, , paris, nathanson, , , 4118, 326, freda gibson circuit, , 04 23282227, 8052782, 9, NoRole
rec-4630-dup-0, rec-3072-org, abo, f, 24, 19920829, , lucb, goolagong, nslw, lue, 2284, 17, longstaff street, , , 5464535, 9, NoRole
rec-7844-org,   rec-3354-org, eng, f, 23, 19930701, ms, joshua, dick, qld, kingsthorpe, 2770, 2, bavin street, dalamar, , 4970850, 6, NoRole
rec-6353-org,   rec-366-org, swe, f, 32, 19840125, ms, lynae, zettesberg, qld, moombra, 5158, 3, kidman close, , 3 55308998, 9213999, 2, NoRole
rec-8835-org,   rec-4395-org, ara, f, 39, 19770517, , lachlan, hameeda, vic, lake cathie, 3944, 66, axon street, urambi vlge, 8 94376513, 2790629, 4, NoRole
rec-4782-org,   rec-8200-org, unk, , 20, 19960425, mr, olivia, scime, sa, waterloo corner, 2066, , bemm place, rosehill, 07 47584636, 2598144, 8, NoRole
rec-6456-dup-0, rec-2486-org, gre, j, , 19220330, ms, taliah, katyoti, qjld, texal, 5093, 5, pocket avenue, , 07 20249702, 6844540, 8, NoRole
rec-8993-org,   rec-894-org, chi, m, , 19420805, dr, wade, bian, qld, doughboy, 2750, 80, haswell place, flt 167, 02 05133590, 1295183, 4, NoRole
rec-5573-org,   rec-8376-org, ind, m, , 19060630, , brooke, tanuj, qld, amamoor creek, 3139, 42, finniss crescent, bunavon, 08 47145970, 9328874, 5, NoRole
rec-1315-org,   rec-4809-org, usa, f, 37, 19790406, , erin, deleon, qld, goovigen, 4115, 14, stonor place, , 3 51013902, 4580438, 4, NoRole
rec-4861-org,   rec-2522-org, ita, , 26, 19900616, , charlie, luiso, , kingston, 5108, 69, van praag place, , 08 02424689, 3698368, 0, NoRole
rec-1660-org,   rec-5854-org, eng, m, 32, 19840912, mr, elysse, rennell, vic, omeo, 6012, 36, drysdale circuit, , 618 82886923, 7412430, 9, NoRole
rec-2308-org,   rec-3816-org, usa, f, , 19130709, , jack, lancaster, , windaroo, 5022, 10, charterisville avenue, , 08 53519194, 8574671, 6, NoRole
rec-586-dup-0, rec-8243-org, chi, , 26, , , isabella, ang, qld, doctot creek, 4342, 32, noongale ciurt, , 613 93614033, 7288099, 3, NoRole
rec-6266-org,   rec-1034-org, swe, f, , 19750427, , hugo, lovgren, vic, kooyong, 2102, 58, flora place, glenview, 08 54487532, 4823976, 8, NoRole
rec-5721-org,   rec-2191-org, ind, f, 29, 19871009, , joel, barn, nsw, sunshine bay, 6156, 75, holyman street, , 612 89024673, 2053028, 5, NoRole
rec-2619-org,   rec-4943-org, usa, f, 22, 19941217, , timothy, harmon, nsw, goonellabah, 3156, 15, hutchison crescent, johamenline, 2 90874109, 8512824, 6, NoRole
rec-1982-org,   rec-3316-org, usa, f, 20, 19961228, , connor, branch, , botany, 3496, 63, mathews place, old woodlands, 08 39572492, 8478651, 0, NoRole
rec-8607-dup-0, rec-4473-org, chi, n, , 19981112, ms, charlie, tu, vic, bundaberg, 4122, 37, lyndon vtreet, , 618 47351676, 3204465, 4, NoRole
rec-6640-org,   rec-2940-org, eng, m, , 19130102, , nicholas, jeffries, nsw, thirlmere, 2488, 158, bentham street, , 612 09508597, 5848642, 8, NoRole
rec-1392-dup-0, rec-4463-org, ara, f, , 19810126, , , nadimah, vicd, scarsdale, 2763, 18, gawlercrescent, bimbadoon, 08 72979686, 8778390, 9, NoRole
rec-1907-org,   rec-8923-org, iri, f, , 19890124, , elise, odoyle, nsw, woollamia, 2795, 67, dawes street, rowethorpe, 02 48897753, 7626773, 6, NoRole
rec-5590-org,   rec-6378-org, ser, f, 23, 19930712, , , ahmetovic, nsw, carinda, 7010, 1, zox circuit, , 02 87000537, 6163684, 5, NoRole
rec-6444-org,   rec-1803-org, ara, f, , 19810916, , eliza, faridah, vic, crows nest, 4161, 7, macdonnell street, , 618 62921275, 6595683, 0, NoRole
rec-4253-dup-0, rec-2135-org, nor, g, , 19221022, ms, michsael, aas, qld, barlyn, 3070, 8, tyrrell circuit, springdale, 03 10872096, 5574536, 6, NoRole
rec-8809-org,   rec-2676-org, usa, f, 38, 19781204, ms, emiily, wang, , blacktown, 6153, 16, wilsmore crescent, pacific haven, 03 92777976, 4050045, 7, NoRole
rec-2859-org,   rec-1512-org, usa, f, 31, 19850417, , brody, dale, qld, lilydale, 4019, 36, kanooka street, , 03 05538035, 3040112, 6, NoRole
rec-7482-dup-0, rec-6782-org, eng, , 28, 19880903, , thomas, brownkow, vic, ricmond, 3190, 27, fawkner street, , 8 60566974, 3336126, 6, NoRole
rec-3291-org,   rec-755-org, cze, m, , 19240308, , ella, gondzur, vic, landsborough, 3311, 17, strutt place, barodoky, 618 23075058, 6858507, 4, NoRole
rec-8722-org,   rec-2734-org, chi, m, 8, 20080524, dr, brooke, hua, nsw, nyngan, 3129, 76, meldrum street, , 2 98797873, 3126240, 9, NoRole
rec-8932-dup-0, rec-233-org, chi, f, 19, 19970606, , james, xign, qld, riverhills, 5096, 242, , , 03 52948266, 1981507, 4, NoRole
rec-7376-org,   rec-3480-org, eng, f, 31, , , pace, martins, nsw, west ryde, 6062, 24, booth crescent, longridge, 02 68120732, 6262588, 4, NoRole
rec-7010-org,   rec-122-org, ind, , 29, 19871214, mr, gus, visalakshi, , mackay north, 7256, 6, marrakai street, hyland, 03 03536163, 1220772, 2, NoRole
rec-7379-dup-0, rec-5157-org, usa, f, 30, , , nicholas, perry, vic, bulioba, 2567, 8, vowlesroad, conmutra, 8 83336052, 6192082, 3, NoRole
rec-5225-org,   rec-6960-org, unk, , 13, 20031207, , finn, scolastique, wa, jaloran, 2774, 66, kalgoorlie crescent, , 04 42181179, 7113589, 3, NoRole
rec-2038-org,   rec-8537-org, vie, f, , 19950318, , karla, cahn, , bundaberg, 2107, 434, davis street, giants creek vinyard, 02 81294617, 7341183, 0, NoRole
rec-2428-org,   rec-6444-org, ser, f, 31, 19850318, , louise, dziewulski, vic, calivil, 4127, 6, neilson street, , 8 98575942, 3903168, 6, NoRole
rec-6682-dup-0, rec-998-org, , f, , 19941208, dr, tarshiya, fuzre, nsw, mount horeb, 2580, 28, fullerton rcescent, , 04 86483995, 1203721, 4, NoRole
rec-3154-org,   rec-7421-org, tur, f, 34, 19820809, , emiily, akmak, qld, anstead, 2147, 11, arkana street, mountain view village, 3 58242445, 7186633, 7, NoRole
rec-5884-org,   rec-7741-org, vie, , 28, 19880331, , georgia, tran, , mosman, 3618, , hurley street, , 07 19207381, 9405183, 7, NoRole
rec-2404-org,   rec-7612-org, unk, m, 24, 19920626, , joshua, scollard, wa, west busselton, 6173, 7, steffanoni circuit, parklands village, 08 06668406, 1429367, 4, NoRole
rec-1529-dup-0, rec-5459-org, cze, , 34, , , jassom, sawilla, vic, preston, 2234, 52, hawdon street, locnz449, 08 86839096, 9108375, 5, NoRole
rec-8489-org,   rec-7465-org, ind, f, 30, 19861030, , jacob, savarna, qld, targinie, 2157, 9, knoke avenue, pyramid caravn park, 3 24947042, 9884936, 9, NoRole
rec-8905-org,   rec-3350-org, ind, , 36, 19800819, , kyle, ramanuja, , annandale, 4285, 64, , , 04 20881530, 7499906, 2, NoRole
rec-5772-org,   rec-2330-org, usa, f, 29, 19870328, , mitchell, baxter, wa, piesse brook, 3071, 6, duffy street, , 8 91897049, 9838204, 9, NoRole
rec-7498-org,   rec-6298-org, ind, m, 31, 19850328, , james, sourav, nsw, barrack point, 5015, 42, rubicon street, , 612 74591171, 5993657, 1, NoRole
rec-6394-org,   rec-7346-org, ind, f, 31, 19850526, , ambrosia, ramamurthy, , rowville, 2330, 20, florentine circuit, the manor garden, , 2698831, 9, NoRole
rec-1536-org,   rec-8691-org, ger, f, 31, 19850910, ms, india, morgenthau, nsw, rollands plains, 2446, 6, ranken place, , 02 24414349, 6879641, 2, NoRole
rec-4897-dup-0, rec-1444-org, ina, d, , 19870928, mr, lachlan, wibowo, sa, felixstow, 7320, 32, greig place, , 7 71844678, 3472365, 0, NoRole
rec-3205-org,   rec-8080-org, cze, f, , 19600504, , meggie, jancso, qld, wyaga, 4566, 70, rossarden street, hopkins view, 03 96876629, 4995348, 2, NoRole
rec-2478-dup-0, rec-860-org, usa, f, , 19571013, , deakiin, ochcoa, qld, , 3677, 6, leichhardtstreet, glenhay, 612 67800343, 4324417, 1, NoRole
rec-4824-org,   rec-1428-org, usa, f, 34, 19820624, , kristen, parker, act, hume, 4350, 12, hurtle avenue, , 612 32690966, 4169090, 6, NoRole
rec-6894-org,   rec-8572-org, wel, m, 30, 19860727, mr, catherine, abethell, , east preston, 2075, 97, donaldson street, delicate nobby street, 03 26770139, 9397947, 4, NoRole
rec-5914-org,   rec-8359-org, ger, f, 32, 19840517, , paris, wedekind, vic, marnoo, 3215, 115, arndell street, , 03 85970911, 5807528, 9, NoRole
rec-6600-org,   rec-6634-org, unk, , , , , zac, aaron, vic, magpie, 4163, 24, collier street, , 08 17605331, 4011693, 2, NoRole
rec-8208-org,   rec-1497-org, spa, , 19, 19971117, , jack, dez, nsw, cawongla, 2223, 59, mackellar crescent, , 2 20741640, 9749963, 6, NoRole
rec-1231-org,   rec-6877-org, dan, f, 32, 19841210, , amber, lÒbing, nsw, mount druitt, 2194, 148, oliver street, bunya highway, 02 90968796, 3649594, 4, NoRole
rec-1695-org,   rec-2188-org, nor, f, 8, 20080111, mr, steven, vind, vic, coghills creek, 2221, 32, chillagoe street, , 08 09154995, 3302637, 5, NoRole
rec-1062-org,   rec-1422-org, chi, f, 26, 19900326, mr, shona, muo, nsw, vittoria, 2605, 7, bimberi crescent, belvedere, 02 41149371, 5050648, 7, NoRole
rec-5124-org,   rec-4239-org, ind, m, 40, 19761026, ms, alexandra, narwani, , inverleigh, 2261, 360, rosenthal street, , 02 76129553, 2641788, 3, NoRole
rec-2057-org,   rec-2823-org, usa, , 21, 19950528, , jasmine, dotson, nsw, kanahooka, 2137, 6, hopetoun circuit, bletchly park, 2 05268459, 3525495, 3, NoRole
rec-4858-org,   rec-5536-org, usa, f, 21, 19950530, , angelica, salinas, qld, coppabella, 6318, 19, , , 3 48095997, 2064634, 7, NoRole
rec-8078-dup-0, rec-2653-org, unk, , , 19060317, , , scofieod, qld, minpyama, 3030, 11, giles sfreet, bexley, 613 06173695, 1585385, 9, NoRole
rec-686-org,   rec-5408-org, jap, f, , 19610320, , nicole, nakadai, wa, oakajee, 3108, 63, donnison place, mountain view village, 618 08845945, 7130896, 6, NoRole
rec-1696-org,   rec-5441-org, chi, f, 27, 19890822, , bridget, zhuang, nsw, lowther, 3109, 1, rapanea street, , 612 42405374, 1435241, 7, NoRole
rec-6197-org,   rec-2702-org, unk, m, 31, 19850320, mr, kierra, aaron, sa, olympic dam, 2101, 20, fitchett street, , 07 14530375, 2131414, 5, NoRole
rec-6356-org,   rec-6975-org, fre, , , 19931117, , amber, labyorteaux, nsw, mount austin, 6107, 23, larakia street, anglevale, 02 53216622, 3917157, 5, NoRole
rec-5632-org,   rec-1455-org, unk, m, , 19801009, ms, sam, scirri, vic, arnold, 3672, 5, ovens street, , 618 75223527, 2156946, 2, NoRole
rec-5203-org,   rec-3403-org, eng, f, , , , ella, danell, nsw, mayrung, 3044, 20, chowne street, locn 1025, 02 68450271, 3957660, 0, NoRole
rec-3571-org,   rec-8935-org, chi, f, 25, 19910202, ms, emiily, chan, qld, bushland beach, 2477, 121, findlay street, sherwood, 03 62146114, 2673688, 4, NoRole
rec-5961-org,   rec-2420-org, chi, f, , 19200802, , tayla, tien, vic, fitzroy north, 2264, 32, molesworth street, , 618 83064563, 9994444, 9, NoRole
rec-8660-org,   rec-1791-org, eng, m, 29, 19870905, , charlotte, melville, nsw, grahamstown, 2539, 39, , , 02 59193970, 6809219, 6, NoRole
rec-3709-org,   rec-3151-org, unk, f, , 19691117, ms, alana, aarnoudse, sa, poochera, 2000, 26, winyu close, , 07 71369418, 2389518, 1, NoRole
rec-383-org,   rec-873-org, eng, f, 11, 20051004, , matthew, benjaminson, wa, bimbijy, 0830, 22, cassinia street, lindfield place, 8 71736792, 4019921, 1, NoRole
rec-6679-org,   rec-6906-org, wel, f, 35, , , silas, upjohn, nsw, north albury, 4225, 43, la perouse street, parkway centre, 2 52415319, 4477805, 3, NoRole
rec-7670-org,   rec-3698-org, eng, f, 39, 19770403, dr, olivia, ethans, nsw, tuross head, 2152, 9, cadell street, , 612 59481482, 3698647, 7, NoRole
rec-8564-org,   rec-6852-org, , f, 36, 19800718, , silas, everding, vic, essendon west, 4380, 38, tamborine close, , 8 67934672, 6590383, 7, NoRole
rec-4011-org,   rec-2448-org, usa, f, , 19921205, mr, emma, tyler, nsw, tarrawanna, 3168, 35, newman morris circuit, , 07 47621620, 6357220, 3, NoRole
rec-8503-org,   rec-1410-org, , m, 23, 19930331, , arabella, symmons, wa, yornup, 3163, 155, serpentine street, glenavon, 8 55537667, 2716972, 9, NoRole
rec-3010-org,   rec-449-org, usa, m, 28, 19880106, , rebecca, sherman, vic, dunnstown, 4103, 193, lumeah street, , 618 13103151, 2740103, 4, NoRole
rec-1762-org,   rec-935-org, ser, , 24, 19920210, , sophie, hudelist, qld, ferny hills, 2287, 4, la perouse street, , 3 34197037, 7513377, 5, NoRole
rec-5154-org,   rec-6410-org, unk, f, 12, 20040522, pfc, liam, strazzari, nsw, bingara, 4680, 86, la perouse street, , 612 90292381, 6609916, 2, NoRole
rec-2784-org,   rec-1207-org, chi, , 21, 19950608, , tayah, sau, , casula, 3058, 10, langridge street, pine hut, 02 29833657, 1069758, 5, NoRole
rec-903-org,   rec-2137-org, cze, m, , 19960715, mr, marlee, belohlavek, nsw, hackham west, 2161, 3, candlebark close, , 612 12326260, 4392734, 0, NoRole
rec-7787-dup-0, rec-3219-org, unk, , 24, 19920829, ms, joshua, strpp, qlr, wynnum, 6525, 7, jindabyne street, , 04 58436131, 4293308, 4, NoRole
rec-3755-dup-0, rec-4347-org, sri, f, , 19210518, , jamse, chand ika, wa, midland, 4816, 75, springvame drive, ridge spring, , 7242762, 6, NoRole
rec-8301-org,   rec-5721-org, sri, f, 27, 19891203, , connor, kalpage, nsw, glen alpine, 2541, 21, barney street, , 2 59469237, 3241681, 7, NoRole
rec-7028-org,   rec-5623-org, ita, m, 26, , , liam, brasco, nsw, rowville, 4127, 295, standbridge place, morn moot, 612 62057949, 3615035, 0, NoRole
rec-264-org,   rec-3796-org, wel, f, 32, 19840525, , talissa, madox, sa, biggs flat, 3165, 6, flora place, , 617 84780901, 5555096, 0, NoRole
rec-3214-org,   rec-3829-org, eng, , 25, 19910426, ms, trey, kay, wa, darling downs, 2203, 3, mccawley street, , 618 14406245, 7517053, 7, NoRole
rec-1865-org,   rec-2822-org, eng, f, 20, 19961008, mr, micaela, tash, , scarborough, 3630, 27, mawson drive, moonya cottage, 04 15147863, 1798091, 3, NoRole
rec-1836-org,   rec-4325-org, pol, , 33, 19830322, , christian, aronowitz, nsw, woodville, 2747, , birdwood street, north hill medical centre, 02 17111876, 9788967, 3, NoRole
rec-6936-org,   rec-8415-org, usa, f, 33, 19830613, ms, zoe, quinn, qld, wooroonooran, 2906, 861, house circuit, cranbrook, 613 48444749, 8573178, 0, NoRole
rec-8400-org,   rec-144-org, usa, m, 35, 19811221, , jeremy, allen, qld, southport, 3126, 15, vidal street, , 03 85202011, 3361387, 6, NoRole
rec-8930-org,   rec-2961-org, pol, f, 19, 19970930, pfc, harriet, czubak, tas, rosegarland, 2505, 149, baddeley crescent, yonda pines, 07 96131912, 3887536, 1, NoRole
rec-2414-org,   rec-129-org, pol, , 25, 19910111, , joel, domaszewski, qld, andromache, 4122, 26, dumas street, , , 8173166, 4, NoRole
rec-1326-org,   rec-3382-org, usa, m, 23, 19930607, ms, madeline, griffith, qld, kenilworth, 5242, 13, moorehead place, , 03 76229737, 4570441, 5, NoRole
rec-1334-org,   rec-1458-org, eng, f, 28, 19881226, , pascale, mathewson, vic, korong vale, 5271, 7, barunga street, , 08 08603469, 1787204, 8, NoRole
rec-3461-org,   rec-4191-org, chi, m, 25, , mr, jessica, mong, wa, wardering, 6021, 65, munro street, spylaw farm, 618 45100844, 1640731, 4, NoRole
rec-5991-org,   rec-1300-org, usa, f, 30, 19860425, ms, michael, buck, vic, tynong, 2666, 135, annan close, bythorne, 618 53031967, 5123489, 2, NoRole
rec-731-org,   rec-1539-org, usa, f, 35, 19810611, dr, taylor, graves, sa, birkenhead, 6112, 38, laptz close, crestview, 617 40170656, 9420257, 3, NoRole
rec-2467-org,   rec-7767-org, dan, f, 39, 19770822, ms, alana, berthelsen, qld, pozieres, 5052, 7, carleton street, , 03 57108718, 6753783, 8, NoRole
rec-1472-dup-0, rec-5285-org, unk, f, 28, 19888023, , jack, strazzari, , east frmantle, 2230, 131, crozier circuit, , 02 47958870, 2910313, 1, NoRole
rec-554-org,   rec-7891-org, ind, f, 35, 19810726, lgt, benjamin, konda, nsw, woolgoolga, 2011, 52, loureiro street, palm garden villas, 2 51577864, 9024260, 2, NoRole
rec-6643-org,   rec-2738-org, pol, f, 25, 19911004, , lily, bury, vic, lucyvale, 3102, 4, deeley place, ardlui, 8 66317747, 2248474, 8, NoRole
rec-3267-org,   rec-8235-org, usa, f, 31, 19850717, , , walter, nsw, combara, 2154, 97, , mlc centre, 2 69243615, 9034109, 5, NoRole
