rec_id, rec2_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-2813-org,   rec-699-org, usa, f, 35, 19810401, , teagan, workman, nsw, alligator creek, 3054, 3, michell street, jaspars, 2 61713849, 2069426, 0, NoRole
rec-3775-org,   rec-1467-org, eng, m, 27, 19890924, , brodie, osbourne, sa, westbourne park, 2027, 4, beirne street, , 07 38857637, 1431701, 2, NoRole
rec-3923-dup-0, rec-1360-org, ita, m, , 19150430, ms, blrake, facchini, qlf, silverleaf, 2594, 9, madigan srreet, troyavic, 03 42109855, 4411883, 9, NoRole
rec-307-dup-0, rec-2548-org, usa, f, , 19580708, mr, matilda, sumners, sa, flagstaff hill, 2120, 69, walsh place, , 07 71248932, 9480191, 2, NoRole
rec-1580-org,   rec-1085-org, dan, f, 29, 19870523, , joshua, sandstrod, wa, carani, 2214, 18, forsythe street, , 618 92149676, 1607178, 2, NoRole
rec-3167-org,   rec-3005-org, usa, f, , 19570531, , spencer, simmons, nsw, barmedman, 2153, 155, fawkner street, canberra hse, 02 01784507, 5398628, 5, NoRole
rec-1846-org,   rec-1062-org, eng, f, 35, 19810227, ms, ruby, morce, qld, caloundra, 3551, 20, bandt place, , 613 32035728, 1052259, 6, NoRole
rec-969-org,   rec-3176-org, unk, f, 25, 19910122, , amy, aakre, qld, sumner, 6107, 6, logan street, , 03 05561000, 8097564, 1, NoRole
rec-3905-org,   rec-3804-org, eng, f, 41, 19751202, dr, christian, mcdougall, nsw, cobar park, 3047, 28, schaffer place, , 612 46199464, 6746537, 9, NoRole
rec-2520-org,   rec-1552-org, unk, m, 24, 19920430, , trinity, scjum, vic, walpeup, 3101, 40, levien street, , 8 85316326, 2521281, 9, NoRole
rec-1173-org,   rec-2957-org, ind, , 35, 19811121, pfc, rourke, robi, nsw, elderslie, 4501, 11, parsons street, , 612 84244542, 8845477, 2, NoRole
rec-748-org,   rec-3828-org, chi, f, , 19550127, mr, amber, hsin, vic, beenleigh, 5015, 260, macedon crescent, , 08 60765528, 8588906, 7, NoRole
rec-179-dup-0, rec-335-org, unk, , 28, , , izaac, straw, qld, vasa ivews, 7215, 6, baracchk crescent, , 03 93845822, 7558592, 5, NoRole
rec-1595-org,   rec-2875-org, unk, , , 19230414, mr, jack, aaberg, , enoggera, 5047, 201, wilkins street, , 08 64736137, 8458244, 6, NoRole
rec-3620-org,   rec-3369-org, eng, f, 27, 19890513, ms, james, verity, wa, wooroloo, 2047, 42, bancroft street, , 03 05881382, 7305165, 1, NoRole
rec-3760-dup-0, rec-1400-org, unk, , 35, 19851214, ms, charlke, scogun, wa, nambeelup, 4305, 40, morton wtreet, , 08 41857636, 2555441, 9, NoRole
rec-3248-org,   rec-3342-org, afr, f, 29, 19870216, mr, jordan, kamau, nsw, wahroonga, 3150, 7, fortitude street, , 08 17141395, 1722567, 6, NoRole
rec-2560-dup-0, rec-776-org, ser, , 72, 19980806, , samantha, sorif, qld, uralba, 2602, 9, woodgate mstreet, , 612 54164580, 1588748, 8, NoRole
rec-3044-org,   rec-2565-org, unk, f, 31, 19850105, , alivia, abat, vic, comet hill, 3039, 2, alexander street, , 08 45128181, 3971021, 6, NoRole
rec-1257-org,   rec-2829-org, usa, m, 36, 19800428, ms, sophie, ryan, qld, toogoolawah, 2747, 84, antill street, lamington medical centre, 613 98840723, 8130804, 3, NoRole
rec-24-org,   rec-995-org, swe, f, , 19130606, ms, kiara, sundgren, nsw, finley, 2795, 1, kemble court, , 02 46475544, 2102676, 5, NoRole
rec-41-org,   rec-1081-org, eng, , 31, , , rhiannon, , vic, alfredton, 6502, , mawson drive, , 04 67274623, 3219488, 6, NoRole
rec-1289-dup-0, rec-2255-org, ind, c, 29, , , jack, rohra, nsw, chayswood, 3082, 2125, aspinall street, , 08 99887627, 5904067, 9, NoRole
rec-82-org,   rec-1628-org, usa, f, 28, 19880518, ms, james, little, sa, brown hill creek, 3046, 24, morehead street, , 7 20474725, 5731052, 3, NoRole
rec-2306-org,   rec-1839-org, usa, f, 35, 19810629, ms, kayla, cox, nsw, bondi beach, 3153, 21, stuckey place, , 2 54861888, 7851976, 0, NoRole
rec-752-dup-0, rec-723-org, , , 26, 19900317, ms, markus, petersen, , holswothy, 2084, 1, brickhillqplace, , 04 59240030, 3658382, 8, NoRole
rec-2791-org,   rec-1246-org, tur, f, 29, 19871122, mr, jasper, ipeki, sa, port hughes, 3107, 19, , pebbly beach, 7 91239242, 1930044, 3, NoRole
rec-1100-org,   rec-1739-org, usa, f, 44, 19720824, ms, anna, nelson, , valley view, 3121, 33, rushbrook circuit, , 03 96445430, 1114803, 1, NoRole
rec-887-dup-0, rec-1861-org, eng, f, 27, , , madion, sharman, nswv, number one, 3083, 19, brisbaneuavenue, summerxourt, 612 71328040, 2023355, 0, NoRole
rec-2136-org,   rec-1669-org, tha, f, , 19431123, , miller, plaphol, nsw, beverly hills, 3104, 22, kirkton street, , 02 51355857, 8478240, 9, NoRole
rec-3197-org,   rec-1723-org, chi, f, 36, 19801118, , jakob, chu, qld, moura, 3840, 8, drake brockman drive, , 03 52200843, 6470309, 7, NoRole
rec-2112-dup-0, rec-733-org, usa, m, 31, 19850725, , connor, aslhey, vif, ballaratnorth, 6043, 98, launceston street, , 618 28255234, 3353089, 8, NoRole
rec-3319-dup-0, rec-91-org, chi, g, 42, 19280907, pfc, jofdan, jya, wa, mindarabin, 2095, 177, mcquade close, , 618 37431547, 5057921, 4, NoRole
rec-848-org,   rec-682-org, usa, f, 33, 19831123, ms, pace, mcneil, wa, gairdner, 2483, 6, heysen street, , 8 51163825, 6924844, 2, NoRole
rec-3614-org,   rec-883-org, unk, f, 24, 19920518, , holly, scime, nsw, woolwich, 2287, 9, osmand street, kilnacrott, 02 32138762, 4768150, 7, NoRole
rec-3739-dup-0, rec-990-org, usa, f, 21, 20050808, pfc, rileh, chruch, vid, telangatuk east, 4847, 199, spica street, , 08 30296877, 1384258, 1, NoRole
rec-2661-dup-0, rec-3313-org, ger, f, , 20070712, , julietta, chauveau, nsw, basin view, 4570, , callaghan street, akenfield, , 1262024, 5, NoRole
rec-391-org,   rec-1902-org, abo, , 11, 20050422, dr, william, goolagong, wa, gabbadah, 3147, 1, grainger circuit, , 618 53546441, 9395913, 3, NoRole
rec-2334-dup-0, rec-263-org, nor, v, , 19130118, , aidam, jasperzon, nsw, rocky ha ll, 2281, 29, stow place, , 612 34941914, 1201331, 9, NoRole
rec-68-org,   rec-307-org, ind, f, 22, 19941128, mr, april, kalluri, vic, ballina, 5046, 24, beasley street, hmas cerberus, 08 69249012, 1820355, 1, NoRole
rec-997-dup-0, rec-3001-org, jew, w, 30, 19860505, hon, bradley, rube, nsw, eastlakes, 2079, 88, neales street, , 02 75735407, 1909429, 6, NoRole
rec-55-org,   rec-35-org, eng, f, 35, 19810420, ms, joshua, broadbent, vic, torquay, 2010, 33, healy street, , 08 04372868, 9176759, 7, NoRole
rec-1287-org,   rec-2563-org, eng, f, 34, 19820523, , nicholas, harrelson, wa, red hill, 2064, 6, joyner place, , 08 85889478, 2467226, 1, NoRole
rec-1894-dup-0, rec-3026-org, eng, , 29, 19871129, , jack, hawkihg, , mavlern, 2535, 561, blackburm street, , 07 74928214, 5340610, 6, NoRole
rec-2444-org,   rec-3076-org, eng, , 29, 19870116, hon, ryan, scrivenor, sa, west beach, 5083, 24, suttor street, langleigh, 617 88953938, 3686547, 9, NoRole
rec-679-org,   rec-2700-org, unk, , 41, 19750702, , megan, abbitt, tas, white hills, 3199, 1, ngunawal drive, , , 9834248, 0, NoRole
rec-1359-org,   rec-771-org, chi, m, , 19030530, , harrison, syin, nsw, daroobalgie, 4815, 49, allitt place, , , 5207291, 3, NoRole
rec-3790-org,   rec-3802-org, chi, f, 37, , ms, allegra, mai, vic, daisy hill, 4076, 7, powlett street, busbey's flat, 03 87308774, 9007904, 8, NoRole
rec-3462-org,   rec-1310-org, ser, f, , 19981230, , emiily, mozi, qld, habana, 2535, 48, burbidge crescent, glenlee, 03 88499212, 9122944, 2, NoRole
rec-3175-org,   rec-3045-org, eng, m, 41, 19750928, , danielle, southers, sa, o b flat, 4215, 8, , rosetta village, 617 47049699, 2678054, 8, NoRole
rec-2621-org,   rec-1563-org, usa, f, 24, 19921001, , nicholas, herman, vic, terrigal, 2810, 11, lucy gullett circuit, eventide homes, 618 31516801, 4405739, 8, NoRole
rec-3031-dup-0, rec-1521-org, unk, f, , 19580927, , broke, abbitt, sm, clarence park, 3310, , kellewat avenue, , 04 64971282, 3287784, 0, NoRole
rec-2227-dup-0, rec-1934-org, eng, m, 28, 19810427, mr, max, babclke, vic, park orchards, 6062, 24, molvig sxtreet, , 8 56089690, 7320165, 5, NoRole
rec-683-org,   rec-505-org, unk, f, 35, 19811011, dr, , abbondandola, qld, delan, 7252, 118, , , 613 97401604, 6410604, 7, NoRole
rec-900-dup-0, rec-416-org, , g, , , , jemma, seddon, nsw, amiens, 6026, 55, bungonia street, , 613 66401911, 9381118, 2, NoRole
rec-1319-org,   rec-402-org, eng, f, 29, 19871113, , brooklyn, jamison, wa, parkerville, 2527, 26, biddell place, heritage est, 08 41905864, 2928128, 1, NoRole
rec-2095-org,   rec-848-org, unk, f, 33, 19830210, , fergus, strainij, wa, wungong, 2148, 140, chuculba crescent, , 618 61117448, 5155103, 8, NoRole
rec-1485-org,   rec-389-org, chi, , 20, 19961203, , felicity, zheng, wa, jennapullin, 3043, 6, phelan place, rowethorpe, 8 72294913, 6972685, 0, NoRole
rec-2589-org,   rec-809-org, eng, , 29, 19871116, dr, kate, ibbot, tas, mathinna, 2452, 10, mckail crescent, , 7 40644787, 8581837, 1, NoRole
rec-3539-org,   rec-2586-org, usa, , , 19610405, ms, courtney, berry, qld, bowenville, 4880, 39, allchin circuit, , 02 93854754, 1874290, 1, NoRole
rec-1418-dup-0, rec-1927-org, usa, , 34, 19521121, , rikey, glass, as, woodforde, 3641, 9, arndellwstreet, , 7 29283820, 4376346, 4, NoRole
rec-1017-org,   rec-1821-org, usa, , , 19300903, , caitlin, drake, wa, beechina, 4575, 10, cremin close, , 8 37095588, 5176045, 8, NoRole
rec-2263-org,   rec-3743-org, tha, , 24, 19920611, ms, brendan, karnasuta, wa, lumeah, 6210, 10, hugh mckay crescent, , 618 79928834, 5573360, 9, NoRole
rec-277-dup-0, rec-54-org, ind, f, 36, 19802009, , kier, pyar, , halls head, 3139, 24, heagney crzscent, , , 1076831, 5, NoRole
rec-541-org,   rec-2040-org, unk, f, 34, , , sarah, aarcy, sa, quorn, 4807, 54, schomburgk street, , , 7600126, 8, NoRole
rec-964-org,   rec-737-org, eng, , 35, , , emiily, isaacson, , yenda, 6153, , morrison street, civic centre, 02 99976397, 7747926, 6, NoRole
rec-3676-org,   rec-285-org, ara, , 25, 19910823, ms, william, kanval, wa, tampu, 6233, 99, gingana street, , 08 56237693, 4701341, 8, NoRole
rec-3770-org,   rec-2124-org, rus, f, 29, 19871213, ms, jasmine, zegouniov, nsw, wombat, 3722, 33, tullaroop street, markool, 2 85615147, 7678236, 4, NoRole
rec-1718-dup-0, rec-1660-org, unk, r, 25, 19910816, , krra, strampher, sc, upper hermitage, 5015, 11, smeaton circuit, , 617 67263372, 2110835, 2, NoRole
rec-3977-org,   rec-78-org, jew, f, 27, 19890411, , jordan, lasker, vic, mountain gate, 5201, 24, fossey street, , 8 12320672, 3609566, 4, NoRole
rec-1574-dup-0, rec-1252-org, ger, c, , 19442104, , kailey, eick, nsw, balgownie, 5038, 12, fenner srreet, , 03 31191085, 5229807, 9, NoRole
rec-1683-org,   rec-2441-org, ara, f, 13, 20031110, pfc, james, barzah, sa, marananga, 2485, 29, maribyrnong avenue, , 07 99658317, 2944690, 8, NoRole
rec-248-dup-0, rec-2300-org, usa, , 27, 19880118, , dakta, jensen, sa, parafield gardens, 3150, 181, gaylarc place, , , 7057580, 1, NoRole
rec-2672-dup-0, rec-3608-org, nor, d, 12, 20041029, pfc, veitberg, jacobie, qld, mooie, 2880, 32, mckeown place, , 613 98228261, 7723558, 0, NoRole
rec-1717-org,   rec-2556-org, ind, f, 11, 20050211, ms, tai, mahal, nsw, brandy hill, 4207, 1, popplewell place, mountview, 02 21330223, 4847872, 8, NoRole
rec-985-org,   rec-3907-org, chi, f, , 19030407, mr, ryan, jie, nsw, avoca, 4214, 44, adamson crescent, sec 692, 02 52032919, 1005420, 8, NoRole
rec-690-org,   rec-1858-org, afr, f, 29, , , samuel, kingamba, qld, wonbah forest, 2152, 114, hodgeman street, fergson lodge, 03 58963003, 4254602, 6, NoRole
rec-2094-org,   rec-2891-org, ind, , 28, 19881207, ms, lily, tanmaya, nsw, st kilda, 5065, 39, jackie howe crescent, , 02 52085852, 4079273, 2, NoRole
rec-1402-org,   rec-2699-org, unk, f, , 19040307, , indyana, strainij, nsw, macquarie university, 2527, 42, shumack street, , 02 77164565, 8806950, 1, NoRole
rec-106-org,   rec-3637-org, jew, f, 28, 19880815, , jack, levin, nsw, brooklet, 4573, 11, sexton street, kildrummie, 2 66234319, 5912523, 6, NoRole
rec-595-org,   rec-492-org, unk, f, 33, 19830210, , eden, stranger, , dartmoor, 4060, 8, gilmore crescent, tryphinia view, 03 17362643, 4149515, 7, NoRole
rec-1877-dup-0, rec-2283-org, eng, , 33, 19830705, ms, baxter, herbertson, qld, mount coo-tha, 4746, 3, willis street, , 03 07131780, 7543525, 7, NoRole
rec-1452-org,   rec-2109-org, usa, m, 31, 19850429, , paris, carson, nsw, wonboyn lake, 2747, 5, jardine street, , 02 23517882, 3959907, 0, NoRole
rec-548-org,   rec-1567-org, usa, f, 11, 20051204, , mikhayla, black, qld, yarrawonga, 2779, 5, ashby circuit, mary valley, 3 03971292, 7214986, 0, NoRole
rec-997-org,   rec-3001-org, jew, f, 30, 19860505, hon, bradley, reuben, nsw, eastlakes, 2074, 88, neales street, , 02 75135407, 1909492, 6, NoRole
rec-2958-dup-0, rec-3632-org, unk, f, , 19927013, , tia, scofield, vic, kangarooflat, 3949, 16, story place, , 08 04818463, 1009709, 8, NoRole
rec-599-org,   rec-2465-org, usa, f, 27, 19890601, ms, isabella, bradford, wa, siesta park, 3934, 20, tregellas crescent, oberne park, 618 08189163, 6781899, 1, NoRole
rec-1380-dup-0, rec-2357-org, ser, e, , 19100319, , ryan, basic, sxa, taplqn, 5084, 47, florence fullee crescent, , 07 52379184, 2890266, 1, NoRole
rec-1967-org,   rec-2854-org, eng, f, 31, 19850108, , christina, dennel, nsw, manyana, 3030, 3, phillip avenue, , 612 88900173, 4255228, 6, NoRole
rec-1002-org,   rec-2058-org, ind, f, 25, 19910119, , teagan, sivakumar, vic, frankston south, 2141, 69, amos place, ollera, 08 15997723, 7384505, 5, NoRole
rec-3557-org,   rec-2244-org, eng, f, , 19890517, ms, michael, booner, vic, riddells creek, 2560, 6, lipscomb place, , 07 91303418, 2748929, 2, NoRole
rec-645-org,   rec-14-org, gre, f, 23, , , harriet, panopoulos, sa, oodnadatta, 4521, 8, mackenzie street, kookaburra village, 7 76253331, 7507233, 8, NoRole
rec-333-org,   rec-2731-org, pak, f, 29, 19870322, , joshua, siddiqui, nsw, baldry, 4152, 64, bainbridge close, wagunyah, 2 79789985, 9376348, 3, NoRole
rec-2515-org,   rec-2987-org, chi, f, 13, , , peter, kon, , cranbourne, 3089, 15, newman morris circuit, , 03 18270932, 8522482, 5, NoRole
rec-620-org,   rec-2782-org, dut, f, , 19300131, , , vanriebeck, sa, goolwa, 6103, 416, aspinall street, , 03 17701768, 6831894, 8, NoRole
rec-847-org,   rec-858-org, usa, , 27, 19890119, , thomas, larson, qld, boyneside, 2478, 81, gilmore crescent, , 03 87046912, 3479010, 0, NoRole
rec-2781-org,   rec-951-org, eng, f, 21, 19950228, , bailey, mark, nsw, marmong point, 5540, 41, withnell circuit, , 02 33516635, 5823784, 8, NoRole
rec-432-org,   rec-2898-org, usa, f, 10, 20060615, , richard, palmer, vic, freshwater creek, 3028, 12, galmarra street, , 08 97214590, 7332112, 1, NoRole
rec-3300-org,   rec-2350-org, ira, , 26, 19900331, ms, isabella, vakili, nsw, artarmon, 6102, 16, blackwood terrace, , 2 61998198, 3121771, 2, NoRole
rec-2050-org,   rec-1344-org, ser, f, , 19651027, , lachlan, marsic, qld, upper glastonbury, 3916, 17, kingscote crescent, pontresina, 613 77811235, 1601692, 7, NoRole
rec-3-dup-0, rec-3925-org, usa, m, , 19370918, , nicholws, garfett, qlf, wabgan, 3160, 18, , , 03 93924507, 3084385, 8, NoRole
rec-1045-org,   rec-193-org, usa, m, 28, 19880306, , kye, stevenson, , abbotsford, 2615, 39, cazaly close, , 03 13050464, 6192801, 4, NoRole
rec-3232-org,   rec-257-org, afg, m, , , , chloe, dalazak, tas, ridgley, 3871, 53, wyselaskie circuit, , 7 87564907, 6589118, 0, NoRole
rec-2921-org,   rec-491-org, usa, f, 24, 19921227, mr, alexandra, england, nsw, st ives, 2570, 2, pankhurst crescent, , 612 66297154, 9538610, 7, NoRole
rec-93-org,   rec-2398-org, eng, f, 25, 19910123, , annalise, hollands, nsw, tinonee, , 6, heagney crescent, the willows, 02 79064046, 1625850, 5, NoRole
rec-1401-org,   rec-1529-org, ara, f, 26, 19900827, ms, taylor, shafath, vic, morwell, 2088, 32, dacomb court, , 8 34923316, 4486824, 9, NoRole
rec-3691-org,   rec-1951-org, ina, m, , 19890928, , trey, kurniawan, vic, tatura, 2165, 27, lowrie street, westminster place, 618 92813420, 2307886, 6, NoRole
rec-1265-org,   rec-1429-org, usa, , 28, 19881101, , sarah, valentine, nsw, bogangar, 3216, 7, wellington street, , 612 76574879, 6585025, 0, NoRole
rec-1344-org,   rec-1240-org, chi, f, 12, 20040918, , michael, ywan, wa, munglinup, 4221, 12, clark place, moonbiana, 8 95640433, 7473189, 4, NoRole
rec-3606-org,   rec-1385-org, , m, 28, 19880608, ms, iain, , wa, peppermint grove beach, 5093, 435, conlon crescent, , 8 87604194, 6730343, 3, NoRole
rec-3085-dup-0, rec-3064-org, ind, , , 19581088, ms, benjamin, rangsala, qldo, o'connell, 2035, 268, dane close, , 03 06805195, 2102615, 9, NoRole
rec-26-dup-0, rec-2614-org, unk, , 1, 20150611, , rachel, scyby, qld, mount kukes, 4820, 119, , , 03 27808868, 1082483, 0, NoRole
rec-1663-org,   rec-907-org, usa, , 27, 19890120, ms, hamish, sherman, vic, dartmoor, 2107, 66, horizon avenue, , 618 02777056, 3285324, 5, NoRole
rec-3104-org,   rec-1473-org, usa, m, 12, 20040715, ms, benjamin, hammond, , bullyard, 2145, 3, pokana circuit, , , 2373491, 3, NoRole
rec-624-org,   rec-518-org, usa, f, 29, 19870221, ms, jessica, snyder, , knoxfield, 4560, 15, tennyson crescent, maclee, , 2147765, 4, NoRole
rec-3729-org,   rec-678-org, usa, f, 26, , , mia, burke, qld, babinda, 2747, 2, lexcen avenue, southwold, , 8544212, 9, NoRole
rec-3464-dup-0, rec-3316-org, usa, f, 35, 19810422, sgt, , mccall, ta, , 6013, 27, homburg dtreet, , , 3760589, 5, NoRole
rec-2931-org,   rec-1211-org, unk, f, 28, 19881201, , christopher, strangway, vic, berrybank, 3046, 10, debenham street, , , 2039066, 5, NoRole
rec-3905-dup-0, rec-3804-org, eng, f, 42, 19751202, dr, christian, mcdougall, nsw, cobar ark, 3047, 29, schafferz place, , 612 46299464, 6746537, 9, NoRole
rec-1256-org,   rec-1539-org, jap, f, 29, 19870616, hon, riley, oishi, wa, condingup, 6208, 37, luther place, terano park, 08 68571307, 7416597, 6, NoRole
rec-1933-dup-0, rec-1470-org, chi, f, 32, 19851123, , dylan, cheosg, nsw, oxley vale, 2295, 56, goodchild street, forest lakes, 02 61867720, 9541742, 1, NoRole
rec-73-org,   rec-1149-org, unk, , 27, 19890607, mr, danielle, strawbridge, , pinnaroo, 2203, 159, , , 03 54596235, 9336888, 0, NoRole
rec-1523-org,   rec-483-org, eng, f, 26, 19900220, , joel, nathanson, qld, wondunna, 4158, 240, sherbrooke street, , 03 34231259, 7471885, 8, NoRole
rec-1307-org,   rec-1492-org, unk, f, 33, 19830720, , matthew, abbondandola, qld, mount charlton, 5082, 7, skinner street, , 03 94943368, 6574257, 0, NoRole
rec-2377-org,   rec-2906-org, eng, m, 23, 19930512, , andrew, evanson, vic, altona north, 3216, 41, allambee street, , 618 06650268, 2416577, 8, NoRole
rec-71-org,   rec-2508-org, ser, m, 14, 20020629, , thomas, hodzic, vic, rosewhite, 2785, 4, goodchild street, inglewood, 08 51350082, 4973085, 4, NoRole
rec-290-org,   rec-2042-org, chi, f, 21, , , lachlan, in, vic, colac, 4703, 5, burara crescent, laurel bank, 03 95640063, 9399738, 7, NoRole
rec-909-org,   rec-2446-org, ger, f, 28, 19880416, , jack, boderode, , eatons hill, 4868, 9, dunstan street, mountview, 08 13754913, 5501417, 6, NoRole
rec-3379-org,   rec-1137-org, unk, f, 27, 19890406, mr, tansy, aani, nsw, lindfield, 4560, 26, mayo street, , 2 59343054, 4557585, 9, NoRole
rec-313-org,   rec-747-org, rus, f, 28, 19881214, ms, charlotte, chernekov, nsw, girvan, 2229, 10, stewart crescent, , 612 24453021, 2721434, 6, NoRole
rec-154-org,   rec-3556-org, jap, f, 30, 19860403, mr, sophie, nakada, sa, , 6025, 35, handcock crescent, ethelton, 02 39074305, 8026040, 7, NoRole
rec-648-org,   rec-2437-org, ind, f, , 19430122, , isobel, sreekanthan, sa, yorketown, 2168, 61, goldner circuit, silkwood estate, 07 58595991, 5899814, 0, NoRole
rec-2700-org,   rec-754-org, usa, , 31, 19850122, , aiden, cook, nsw, woodbine, 2011, 19, howe crescent, somerset house, 2 59729586, 7746833, 6, NoRole
rec-2180-org,   rec-2478-org, fin, f, , 19140701, , matthew, laukkinen, , dover, 3250, 7, bailey place, goolman street, 02 61510589, 1379607, 1, NoRole
rec-3615-org,   rec-2458-org, usa, m, 32, 19840123, , riley, , sa, elizabeth downs, 3820, 40, william hudson crescent, , 617 88206379, 7979602, 1, NoRole
rec-2403-org,   rec-1-org, eng, m, 24, , , ava, aitken, nsw, wagga wagga south, 3918, 36, bungonia street, plain view, 02 97511831, 1772868, 2, NoRole
rec-3852-org,   rec-2273-org, afg, m, 36, 19801020, mr, jasmin, abdali, nsw, gerroa, 2340, 56, ingham place, , 02 97844387, 6222231, 0, NoRole
rec-552-dup-0, rec-1588-org, chi, f, , 19650522, , ashley, xwong, ns, killingsworth, 3782, , couvreur dtreet, , 2 22198420, 6288613, 2, NoRole
rec-1071-org,   rec-3655-org, usa, , 8, 20080606, , byron, jimenez, nsw, lemon tree, 6081, 59, clive steele avenue, , 07 93816187, 6067588, 4, NoRole
rec-337-org,   rec-3565-org, usa, f, 33, 19831216, , caitlin, peters, , bowral, 2140, 19, crossley close, , 03 02155251, 1000810, 5, NoRole
rec-1246-org,   rec-550-org, dan, f, , 19411231, , sean, falkoner, vic, wandong, 2074, 89, southwood retreat, st francis vlge, 08 22429507, 4285092, 6, NoRole
rec-2053-org,   rec-1780-org, usa, m, 30, 19860622, dr, eva, fisher, vic, st kilda east, 3147, 220, jamieson crescent, , 08 42837742, 4147018, 5, NoRole
rec-3903-org,   rec-1990-org, unk, f, 25, 19911202, pfc, kylee, streckfuss, sa, port hughes, 3677, 58, windradyne street, tweed heritage crv, 7 70439691, 2211587, 7, NoRole
rec-655-org,   rec-1498-org, chi, f, 33, 19830801, dr, coby, san, qld, como, 2221, 25, , , 613 98647711, 6826523, 9, NoRole
rec-3724-org,   rec-3251-org, rom, f, , 19600601, rev, daniel, marandici, nsw, ungarie, 2010, 1, beetaloo street, , 2 88028301, 1208866, 6, NoRole
rec-3955-org,   rec-2257-org, ger, f, 20, 19961116, ms, lachlan, vollmer, sa, paracombe, 2640, 9, barnett close, glennfield, 07 27865464, 7526417, 5, NoRole
rec-2400-org,   rec-355-org, usa, m, 9, 20071104, ms, holly, cote, qld, cootharaba, 2114, 33, macleay street, , 613 82759592, 3957262, 9, NoRole
rec-1206-org,   rec-2466-org, usa, f, 24, 19920422, , , durham, tas, edith creek, 6052, 10, laker crescent, the willows, , 7889252, 3, NoRole
rec-415-org,   rec-3994-org, ind, f, 36, 19800320, , luke, marita, vic, yaapeet, 4714, , staaten crescent, , 618 25263254, 6651987, 0, NoRole
rec-18-org,   rec-315-org, usa, , 26, , , nicholas, mcmillan, qld, kings park, 3620, 188, mcdowall place, , 3 09442892, 6572621, 9, NoRole
rec-3803-org,   rec-1654-org, hun, f, 28, 19880618, mr, corie, kemeny, wa, karloo, 2166, 60, hawkesbury crescent, christie street, 08 05434173, 9743931, 7, NoRole
rec-413-org,   rec-3254-org, eng, f, 35, 19810830, , alexander, holme, vic, smiths gully, 2500, 7, shannon circuit, locn 449, 8 89210133, 6225862, 3, NoRole
rec-823-org,   rec-1774-org, usa, m, 31, 19851124, ms, , clemons, nsw, eschol park, 2281, 35, akuna street, , 612 49649046, 6440312, 2, NoRole
rec-3611-org,   rec-3259-org, eng, f, 22, , , dylan, hogarth, nsw, kings langley, 4850, 99, lloyd place, , , 6721234, 0, NoRole
rec-917-org,   rec-1825-org, usa, f, 37, 19791120, ms, alessandra, robertson, vic, albion park, 2200, 8, arunta street, , 618 56683707, 9687395, 2, NoRole
rec-3062-dup-0, rec-2644-org, usa, f, 21, 19950821, dr, michwael, cole, wm, lakewood, 2747, 17, duhige place, cabrini medical centre, 08 62691826, 2084075, 7, NoRole
rec-3813-org,   rec-33-org, usa, , 33, , , jye, carson, , duncraig, 4005, 4, stewart crescent, , 04 87838336, 3518543, 7, NoRole
rec-2405-org,   rec-3541-org, eng, f, 33, 19830529, pfc, henry, hightower, vic, musk, 2582, 16, , , , 9506690, 9, NoRole
rec-2630-dup-0, rec-36-org, abo, f, , 19981101, ms, cajeb, munyarryun, nsw, fletcher, 2096, 18, landor lace, , , 7460354, 5, NoRole
rec-328-org,   rec-3880-org, pol, f, , , pfc, macy, bonte, wa, westminster, 3021, 20, , , 618 85119156, 1130345, 4, NoRole
rec-2507-org,   rec-2170-org, ind, f, , 19080808, , jackson, dinkerrai, act, farrer, 3016, 53, forsythe street, , 612 25603257, 4697415, 2, NoRole
rec-820-org,   rec-2510-org, ger, , 10, 20060829, mr, chloe, feynman, vic, panmure, 4000, 26, mileham street, , 8 22303836, 2305084, 6, NoRole
rec-1575-org,   rec-1592-org, unk, , , 19560708, hon, abbie, scolastique, vic, darlington, 5109, 104, aurora close, , 08 95088349, 8747249, 8, NoRole
rec-3070-org,   rec-2345-org, chi, , 26, 19900609, , bianca, lew, tas, nubeena, 3076, 10, london circuit, mason street, 7 90999944, 1519409, 9, NoRole
rec-2140-org,   rec-773-org, ina, f, 13, 20030504, , lachlan, siregar, act, griffith, 4508, 9, grace place, , 612 83774405, 7579894, 6, NoRole
rec-983-org,   rec-710-org, por, f, 28, 19881201, , tarnia, lopes, nsw, cameron park, 3167, 11, city walk, the boulevarde, 2 19328356, 9867780, 6, NoRole
rec-2978-org,   rec-1578-org, eng, f, , 19330901, , christian, winter, qld, upper coomera, 2518, 15, cooling place, mirani, 3 76093319, 2224173, 4, NoRole
rec-2939-org,   rec-1250-org, eng, f, 26, , , , gardyner, vic, bullengarook, 6239, 20, fisken crescent, professional centre, 08 04374864, 6475421, 8, NoRole
rec-1144-dup-0, rec-2827-org, chi, m, 24, 19920110, dr, fraaer, geng, vic, viewhank, 5091, 51, sproule circuit, , 08 90198337, 6324094, 8, NoRole
rec-3840-dup-0, rec-3400-org, eng, m, 29, 19881026, , mia, hambleton, , lavinbton, , 156, northwood park, la perouse street, 02 69513715, 7286684, 4, NoRole
